"name","region","gender"
"Alexia Duarte",0,"F"
"Sra. Sofia Ribeiro",0,"F"
"Fernanda Cardoso",0,"F"
"Emanuella Pereira",0,"F"
"Maysa Araújo",0,"F"
"Beatriz Rezende",0,"F"
"Stephany Nogueira",0,"F"
"Raquel Duarte",0,"F"
"Alexia Moreira",0,"F"
"Marina Fogaça",0,"F"
"Melissa Gonçalves",0,"F"
"Eduarda Silveira",0,"F"
"Alice Araújo",0,"F"
"Maria Fernanda Correia",0,"F"
"Juliana Cardoso",0,"F"
"Letícia Barbosa",0,"F"
"Bruna Silva",0,"F"
"Emanuella Nunes",0,"F"
"Larissa Barros",0,"F"
"Daniela Ferreira",0,"F"
"Sra. Valentina Rodrigues",0,"F"
"Bárbara Moraes",0,"F"
"Mariane Azevedo",0,"F"
"Eduarda da Cruz",0,"F"
"Brenda da Cruz",0,"F"
"Lívia Pires",0,"F"
"Stella Cardoso",0,"F"
"Eloah Campos",0,"F"
"Maria Luiza Viana",0,"F"
"Bianca Correia",0,"F"
"Larissa Gonçalves",0,"F"
"Lara Peixoto",0,"F"
"Emilly Almeida",0,"F"
"Ana Sophia da Rosa",0,"F"
"Dra. Bianca da Rocha",0,"F"
"Marina Barros",0,"F"
"Emanuella Araújo",0,"F"
"Ana Sophia Campos",0,"F"
"Sofia Sales",0,"F"
"Eloah Oliveira",0,"F"
"Srta. Maysa Barros",0,"F"
"Isabelly Pires",0,"F"
"Larissa Porto",0,"F"
"Srta. Sarah Almeida",0,"F"
"Alana Silveira",0,"F"
"Alexia da Rosa",0,"F"
"Milena Cardoso",0,"F"
"Sra. Caroline da Rocha",0,"F"
"Sra. Ana Luiza Dias",0,"F"
"Alana Silveira",0,"F"
"Isabel Costela",0,"F"
"Isadora Dias",0,"F"
"Sofia Araújo",0,"F"
"Bianca Silva",0,"F"
"Maria Julia Farias",0,"F"
"Clara Gonçalves",0,"F"
"Ana Beatriz Monteiro",0,"F"
"Dra. Bianca Pereira",0,"F"
"Maria Eduarda Oliveira",0,"F"
"Lívia Ramos",0,"F"
"Ana Sophia Novaes",0,"F"
"Pietra Santos",0,"F"
"Ana Clara Gonçalves",0,"F"
"Nina Rocha",0,"F"
"Laura Souza",0,"F"
"Maria Cecília da Rocha",0,"F"
"Lorena Cavalcanti",0,"F"
"Letícia Cunha",0,"F"
"Emanuella Vieira",0,"F"
"Raquel Pereira",0,"F"
"Camila Ramos",0,"F"
"Gabriela Ribeiro",0,"F"
"Lavínia Barros",0,"F"
"Maitê Fogaça",0,"F"
"Rebeca Porto",0,"F"
"Sra. Maria Julia Nunes",0,"F"
"Isabel Monteiro",0,"F"
"Dra. Lorena Lopes",0,"F"
"Alexia Dias",0,"F"
"Srta. Esther Silva",0,"F"
"Mariana Rodrigues",0,"F"
"Laura Cunha",0,"F"
"Maitê Oliveira",0,"F"
"Maria Clara Azevedo",0,"F"
"Amanda Cardoso",0,"F"
"Maria Julia da Luz",0,"F"
"Agatha Fernandes",0,"F"
"Ana Lívia Duarte",0,"F"
"Srta. Ana Laura Cardoso",0,"F"
"Rebeca Pires",0,"F"
"Eduarda Fogaça",0,"F"
"Dra. Alexia Porto",0,"F"
"Heloísa da Luz",0,"F"
"Alana Mendes",0,"F"
"Yasmin Lopes",0,"F"
"Julia Santos",0,"F"
"Daniela Moreira",0,"F"
"Dra. Ana Lívia Ferreira",0,"F"
"Cecília Sales",0,"F"
"Emilly Farias",0,"F"
"Maria Moraes",0,"F"
"Emilly Monteiro",0,"F"
"Maria Cecília Silva",0,"F"
"Mirella Teixeira",0,"F"
"Catarina da Mota",0,"F"
"Agatha Moreira",0,"F"
"Sarah Cunha",0,"F"
"Dra. Heloísa da Mota",0,"F"
"Dra. Lara da Costa",0,"F"
"Fernanda Moraes",0,"F"
"Maria Eduarda Pires",0,"F"
"Gabriela Duarte",0,"F"
"Ana Clara Duarte",0,"F"
"Ana Lívia Campos",0,"F"
"Isabel Pires",0,"F"
"Julia Teixeira",0,"F"
"Maria Vitória Moura",0,"F"
"Ana Laura Campos",0,"F"
"Sofia Viana",0,"F"
"Dra. Maria Luiza Costa",0,"F"
"Yasmin Barros",0,"F"
"Júlia das Neves",0,"F"
"Alexia Aragão",0,"F"
"Lívia Lima",0,"F"
"Maria Julia Caldeira",0,"F"
"Helena Carvalho",0,"F"
"Juliana Costela",0,"F"
"Emanuelly Silveira",0,"F"
"Yasmin Vieira",0,"F"
"Mariana Ramos",0,"F"
"Heloísa Carvalho",0,"F"
"Dra. Ana Clara Duarte",0,"F"
"Maria Cardoso",0,"F"
"Yasmin Alves",0,"F"
"Isabella Pereira",0,"F"
"Ana Clara Carvalho",0,"F"
"Heloísa Freitas",0,"F"
"Daniela Castro",0,"F"
"Mariane Nogueira",0,"F"
"Dra. Isabella Jesus",0,"F"
"Bruna Barros",0,"F"
"Luiza Lima",0,"F"
"Agatha Santos",0,"F"
"Maysa Duarte",0,"F"
"Srta. Luna Pinto",0,"F"
"Srta. Caroline Monteiro",0,"F"
"Maria Alice Pires",0,"F"
"Stella Silva",0,"F"
"Lorena Freitas",0,"F"
"Eduarda Nunes",0,"F"
"Agatha Fernandes",0,"F"
"Alícia Peixoto",0,"F"
"Eduarda Gonçalves",0,"F"
"Mariane Almeida",0,"F"
"Maitê Vieira",0,"F"
"Evelyn Pereira",0,"F"
"Melissa Barros",0,"F"
"Dra. Camila Jesus",0,"F"
"Heloísa Moreira",0,"F"
"Giovanna Freitas",0,"F"
"Luna Rocha",0,"F"
"Luana Nunes",0,"F"
"Bianca Silva",0,"F"
"Emanuelly Castro",0,"F"
"Clarice da Luz",0,"F"
"Emanuella Costa",0,"F"
"Júlia Farias",0,"F"
"Marina Barbosa",0,"F"
"Evelyn Barbosa",0,"F"
"Luana da Conceição",0,"F"
"Julia Duarte",0,"F"
"Amanda da Mota",0,"F"
"Isabella Rocha",0,"F"
"Isis Mendes",0,"F"
"Maitê Silva",0,"F"
"Nicole Gonçalves",0,"F"
"Ana Vitória Oliveira",0,"F"
"Ana Julia Melo",0,"F"
"Sra. Lorena Duarte",0,"F"
"Evelyn Correia",0,"F"
"Sophia Ribeiro",0,"F"
"Maitê Moura",0,"F"
"Maria Alves",0,"F"
"Eloah Novaes",0,"F"
"Bianca Souza",0,"F"
"Alice Ramos",0,"F"
"Júlia Porto",0,"F"
"Laís Cardoso",0,"F"
"Juliana Dias",0,"F"
"Sabrina Nogueira",0,"F"
"Alice Gonçalves",0,"F"
"Srta. Alexia da Cruz",0,"F"
"Natália Fernandes",0,"F"
"Maria Vitória Melo",0,"F"
"Alana Ramos",0,"F"
"Juliana Barros",0,"F"
"Ana Carolina Pires",0,"F"
"Mariane Cavalcanti",0,"F"
"Dra. Laís Nascimento",0,"F"
"Ana Lívia Barbosa",0,"F"
"Giovanna Costela",0,"F"
"Sra. Maria Vitória Cunha",0,"F"
"Mirella Fernandes",0,"F"
"Nina Ramos",0,"F"
"Julia Souza",0,"F"
"Lavínia Costa",0,"F"
"Srta. Lara Correia",0,"F"
"Srta. Emanuella Pinto",0,"F"
"Ana Vitória da Luz",0,"F"
"Gabriela Melo",0,"F"
"Ana Carolina Costa",0,"F"
"Catarina Rezende",0,"F"
"Sofia Nunes",0,"F"
"Ana Carolina Rodrigues",0,"F"
"Yasmin Santos",0,"F"
"Srta. Maria Sophia Cavalcanti",0,"F"
"Manuela Barbosa",0,"F"
"Larissa Duarte",0,"F"
"Maria Cecília Barros",0,"F"
"Maria Luiza Oliveira",0,"F"
"Raquel da Rocha",0,"F"
"Dra. Fernanda Almeida",0,"F"
"Ana Júlia da Mata",0,"F"
"Raquel Barros",0,"F"
"Emilly Araújo",0,"F"
"Maria Julia Costa",0,"F"
"Sophia Correia",0,"F"
"Mirella Nogueira",0,"F"
"Ana Carolina Cardoso",0,"F"
"Cecília da Rocha",0,"F"
"Lara Moura",0,"F"
"Sra. Maria da Rocha",0,"F"
"Brenda da Costa",0,"F"
"Mariana Moraes",0,"F"
"Maria Clara da Luz",0,"F"
"Srta. Maria Luiza Ferreira",0,"F"
"Beatriz Ferreira",0,"F"
"Dra. Melissa Caldeira",0,"F"
"Juliana da Mota",0,"F"
"Ana Luiza da Cruz",0,"F"
"Juliana Nascimento",0,"F"
"Isabella Rezende",0,"F"
"Julia Fernandes",0,"F"
"Catarina Campos",0,"F"
"Cecília Pires",0,"F"
"Maria Novaes",0,"F"
"Ana da Rocha",0,"F"
"Sra. Eloah Caldeira",0,"F"
"Mariana Rezende",0,"F"
"Bárbara Souza",0,"F"
"Ana Luiza Alves",0,"F"
"Srta. Agatha Martins",0,"F"
"Alícia Martins",0,"F"
"Sofia Silva",0,"F"
"Sra. Camila Moreira",0,"F"
"Emanuelly Carvalho",0,"F"
"Sra. Stella Silveira",0,"F"
"Olivia Castro",0,"F"
"Ana Laura Almeida",0,"F"
"Ana Laura da Costa",0,"F"
"Ana Clara Fogaça",0,"F"
"Clara Mendes",0,"F"
"Esther Azevedo",0,"F"
"Kamilly Moura",0,"F"
"Sophia da Rocha",0,"F"
"Ana Luiza Pereira",0,"F"
"Sophie Aragão",0,"F"
"Stephany Fogaça",0,"F"
"Giovanna Costa",0,"F"
"Sabrina das Neves",0,"F"
"Ana Vitória da Mota",0,"F"
"Ana Júlia Lima",0,"F"
"Sophia Mendes",0,"F"
"Fernanda Alves",0,"F"
"Ana Vitória Pires",0,"F"
"Alícia Martins",0,"F"
"Luiza Ferreira",0,"F"
"Stephany Oliveira",0,"F"
"Nina Souza",0,"F"
"Laís Souza",0,"F"
"Mariane Farias",0,"F"
"Yasmin Nascimento",0,"F"
"Sophie Novaes",0,"F"
"Clara Rodrigues",0,"F"
"Agatha Melo",0,"F"
"Maria Luiza Rocha",0,"F"
"Isabella Costela",0,"F"
"Maria Clara Duarte",0,"F"
"Ana Clara Novaes",0,"F"
"Maria Clara Ramos",0,"F"
"Isabel Cardoso",0,"F"
"Alana Porto",0,"F"
"Luana Lima",0,"F"
"Srta. Juliana Lima",0,"F"
"Maitê Teixeira",0,"F"
"Srta. Yasmin Pereira",0,"F"
"Srta. Evelyn Caldeira",0,"F"
"Dra. Laís Cavalcanti",0,"F"
"Evelyn Pinto",0,"F"
"Dra. Maria Eduarda Ferreira",0,"F"
"Maria Clara da Costa",0,"F"
"Luna Farias",0,"F"
"Dra. Isabella Alves",0,"F"
"Julia Lima",0,"F"
"Srta. Kamilly Vieira",0,"F"
"Dra. Bruna Dias",0,"F"
"Dra. Lorena Rezende",0,"F"
"Maria Alice Cardoso",0,"F"
"Caroline Santos",0,"F"
"Sra. Lívia Mendes",0,"F"
"Sarah Oliveira",0,"F"
"Milena Gonçalves",0,"F"
"Isabelly das Neves",0,"F"
"Luana Freitas",0,"F"
"Marcela Gomes",0,"F"
"Marina Silva",0,"F"
"Mariane Viana",0,"F"
"Luana Moura",0,"F"
"Sra. Alexia Sales",0,"F"
"Ana Luiza Souza",0,"F"
"Ana Luiza Nascimento",0,"F"
"Ana Sophia Santos",0,"F"
"Lívia da Conceição",0,"F"
"Sra. Sarah da Cruz",0,"F"
"Juliana Rocha",0,"F"
"Evelyn Alves",0,"F"
"Sophia Costela",0,"F"
"Yasmin Rezende",0,"F"
"Eloah Teixeira",0,"F"
"Valentina Teixeira",0,"F"
"Julia Gomes",0,"F"
"Isis Nunes",0,"F"
"Isadora Souza",0,"F"
"Sabrina Alves",0,"F"
"Srta. Lorena Farias",0,"F"
"Marina Freitas",0,"F"
"Sophie Sales",0,"F"
"Lavínia Oliveira",0,"F"
"Bárbara Pereira",0,"F"
"Evelyn Novaes",0,"F"
"Srta. Pietra da Luz",0,"F"
"Valentina Carvalho",0,"F"
"Maria Cecília da Mata",0,"F"
"Ana Laura Farias",0,"F"
"Olivia Pinto",0,"F"
"Dra. Isis Almeida",0,"F"
"Isabella Silva",0,"F"
"Helena Silveira",0,"F"
"Marcela Mendes",0,"F"
"Emanuella da Cunha",0,"F"
"Dra. Rafaela Martins",0,"F"
"Helena Porto",0,"F"
"Dra. Isabelly das Neves",0,"F"
"Maysa Souza",0,"F"
"Juliana Almeida",0,"F"
"Ana Vitória das Neves",0,"F"
"Rebeca Ramos",0,"F"
"Marcela Cardoso",0,"F"
"Fernanda Lima",0,"F"
"Sophia Souza",0,"F"
"Clarice Azevedo",0,"F"
"Dra. Maria Alice Ferreira",0,"F"
"Stephany Nunes",0,"F"
"Srta. Isabel da Conceição",0,"F"
"Luiza Viana",0,"F"
"Srta. Maria da Costa",0,"F"
"Carolina Cardoso",0,"F"
"Emanuelly Carvalho",0,"F"
"Maria Alice Nogueira",0,"F"
"Ana Luiza Moreira",0,"F"
"Fernanda Costa",0,"F"
"Dra. Clara da Costa",0,"F"
"Emanuelly Castro",0,"F"
"Dra. Joana Nogueira",0,"F"
"Ana Lívia Aragão",0,"F"
"Manuela Barros",0,"F"
"Catarina Nascimento",0,"F"
"Dra. Carolina Correia",0,"F"
"Maria Luiza Carvalho",0,"F"
"Lívia Fogaça",0,"F"
"Maria Rodrigues",0,"F"
"Carolina Nunes",0,"F"
"Isabelly Campos",0,"F"
"Catarina Sales",0,"F"
"Luiza Sales",0,"F"
"Srta. Amanda Silva",0,"F"
"Srta. Maria Vitória da Paz",0,"F"
"Sophia Teixeira",0,"F"
"Sra. Bruna Oliveira",0,"F"
"Manuela Porto",0,"F"
"Lara Gonçalves",0,"F"
"Ana Cavalcanti",0,"F"
"Sophia Alves",0,"F"
"Maria Clara Cunha",0,"F"
"Isabelly Moura",0,"F"
"Agatha Cardoso",0,"F"
"Letícia Azevedo",0,"F"
"Clarice Vieira",0,"F"
"Isadora da Rosa",0,"F"
"Amanda Duarte",0,"F"
"Sra. Ana Julia da Luz",0,"F"
"Maysa Lima",0,"F"
"Isis Ramos",0,"F"
"Milena Alves",0,"F"
"Pietra Fogaça",0,"F"
"Clara Fogaça",0,"F"
"Sofia Barros",0,"F"
"Clara Cavalcanti",0,"F"
"Srta. Alexia Sales",0,"F"
"Srta. Cecília da Conceição",0,"F"
"Sra. Lívia Vieira",0,"F"
"Lara Azevedo",0,"F"
"Julia Duarte",0,"F"
"Mariana Aragão",0,"F"
"Vitória Monteiro",0,"F"
"Mirella Lima",0,"F"
"Sra. Luana Lopes",0,"F"
"Rebeca Silva",0,"F"
"Maria Sophia Aragão",0,"F"
"Dra. Maria Alice Peixoto",0,"F"
"Mirella Freitas",0,"F"
"Julia Farias",0,"F"
"Helena Fernandes",0,"F"
"Rebeca Santos",0,"F"
"Vitória da Cruz",0,"F"
"Dra. Isis Lopes",0,"F"
"Dra. Ana Sophia Campos",0,"F"
"Emilly da Cruz",0,"F"
"Lorena Araújo",0,"F"
"Stella Aragão",0,"F"
"Ana Clara Cardoso",0,"F"
"Isabel Rocha",0,"F"
"Sra. Emilly da Conceição",0,"F"
"Srta. Ana Vitória Melo",0,"F"
"Alice Gomes",0,"F"
"Dra. Nicole Rezende",0,"F"
"Natália da Cruz",0,"F"
"Srta. Emanuelly das Neves",0,"F"
"Emanuelly Cavalcanti",0,"F"
"Rebeca Cunha",0,"F"
"Ana Lívia Freitas",0,"F"
"Bianca Araújo",0,"F"
"Dra. Maria Fernanda Moreira",0,"F"
"Marcela Monteiro",0,"F"
"Sra. Nicole Lopes",0,"F"
"Dra. Nicole Nogueira",0,"F"
"Esther Freitas",0,"F"
"Maria Sophia Gomes",0,"F"
"Ana Sophia Cardoso",0,"F"
"Sofia da Cruz",0,"F"
"Ana Beatriz da Mata",0,"F"
"Dra. Luana Aragão",0,"F"
"Ana Clara Martins",0,"F"
"Agatha da Paz",0,"F"
"Isabelly Barros",0,"F"
"Luna Silva",0,"F"
"Srta. Ana Carolina da Cruz",0,"F"
"Agatha Gonçalves",0,"F"
"Giovanna Ferreira",0,"F"
"Joana Moura",0,"F"
"Srta. Natália Rodrigues",0,"F"
"Marina Rocha",0,"F"
"Ana Vieira",0,"F"
"Maria Vitória Barros",0,"F"
"Sra. Lívia Almeida",0,"F"
"Dra. Fernanda Rocha",0,"F"
"Amanda da Cunha",0,"F"
"Ana Moreira",0,"F"
"Maria Julia Campos",0,"F"
"Stella Nascimento",0,"F"
"Natália Carvalho",0,"F"
"Ana Júlia Lima",0,"F"
"Mirella Vieira",0,"F"
"Clara Oliveira",0,"F"
"Maria Vitória Alves",0,"F"
"Mariane Lima",0,"F"
"Gabriela Ferreira",0,"F"
"Julia da Conceição",0,"F"
"Vitória Carvalho",0,"F"
"Laura Rezende",0,"F"
"Maitê Teixeira",0,"F"
"Ana Luiza Nunes",0,"F"
"Ana Souza",0,"F"
"Ana Beatriz Sales",0,"F"
"Camila Jesus",0,"F"
"Heloísa Nascimento",0,"F"
"Raquel Carvalho",0,"F"
"Sra. Gabriela da Cunha",0,"F"
"Evelyn Lima",0,"F"
"Maitê da Costa",0,"F"
"Ana Vitória Costa",0,"F"
"Srta. Alícia Santos",0,"F"
"Srta. Eloah Pereira",0,"F"
"Brenda Nogueira",0,"F"
"Maria Sophia Ferreira",0,"F"
"Dra. Alícia Costela",0,"F"
"Milena Mendes",0,"F"
"Valentina da Conceição",0,"F"
"Luana das Neves",0,"F"
"Sra. Stella Moreira",0,"F"
"Maria Fernanda Martins",0,"F"
"Bruna Cardoso",0,"F"
"Dra. Ana Julia Araújo",0,"F"
"Srta. Sarah Ramos",0,"F"
"Marcela Lopes",0,"F"
"Lavínia Novaes",0,"F"
"Gabriela Sales",0,"F"
"Manuela Pereira",0,"F"
"Dra. Bruna Almeida",0,"F"
"Sra. Amanda Nascimento",0,"F"
"Marcela Monteiro",0,"F"
"Nina Costa",0,"F"
"Mariana da Luz",0,"F"
"Dra. Maria Vitória Lopes",0,"F"
"Lorena Silveira",0,"F"
"Dra. Eduarda da Conceição",0,"F"
"Letícia Silva",0,"F"
"Marina Caldeira",0,"F"
"Dra. Ana Julia da Mata",0,"F"
"Helena Campos",0,"F"
"Stephany Freitas",0,"F"
"Ana Julia da Costa",0,"F"
"Mariane da Cunha",0,"F"
"Maria Clara Pereira",0,"F"
"Mariana Silveira",0,"F"
"Luiza da Rosa",0,"F"
"Rebeca Farias",0,"F"
"Luana Nogueira",0,"F"
"Ana Júlia Moreira",0,"F"
"Brenda Almeida",0,"F"
"Kamilly Duarte",0,"F"
"Maria Campos",0,"F"
"Sophie da Costa",0,"F"
"Isis Vieira",0,"F"
"Emanuella Monteiro",0,"F"
"Marina Dias",0,"F"
"Olivia da Mota",0,"F"
"Isis da Cruz",0,"F"
"Clara da Cunha",0,"F"
"Sarah Cardoso",0,"F"
"Agatha Silva",0,"F"
"Brenda Santos",0,"F"
"Dra. Fernanda Moura",0,"F"
"Evelyn Martins",0,"F"
"Sra. Nina Moreira",0,"F"
"Eduarda da Mota",0,"F"
"Ana Lívia Vieira",0,"F"
"Dra. Ana Aragão",0,"F"
"Maysa Rodrigues",0,"F"
"Ana Beatriz Azevedo",0,"F"
"Giovanna Sales",0,"F"
"Raquel da Conceição",0,"F"
"Ana Sophia Carvalho",0,"F"
"Stella Duarte",0,"F"
"Manuela Fogaça",0,"F"
"Dra. Amanda Lima",0,"F"
"Sra. Emilly Sales",0,"F"
"Nicole Rocha",0,"F"
"Bárbara Martins",0,"F"
"Ana Clara Cardoso",0,"F"
"Sra. Alícia Melo",0,"F"
"Milena Dias",0,"F"
"Helena das Neves",0,"F"
"Sabrina Azevedo",0,"F"
"Sra. Ana Beatriz Gonçalves",0,"F"
"Dra. Stella Ribeiro",0,"F"
"Marina Monteiro",0,"F"
"Ana Carolina Mendes",0,"F"
"Dra. Gabriela Dias",0,"F"
"Julia Carvalho",0,"F"
"Dra. Catarina Almeida",0,"F"
"Isabella Duarte",0,"F"
"Marina Castro",0,"F"
"Cecília Almeida",0,"F"
"Ana Sophia Sales",0,"F"
"Lorena Lima",0,"F"
"Emanuelly Ribeiro",0,"F"
"Fernanda Porto",0,"F"
"Giovanna Cavalcanti",0,"F"
"Luna Fernandes",0,"F"
"Dra. Bárbara Teixeira",0,"F"
"Maysa Novaes",0,"F"
"Luana Pinto",0,"F"
"Dra. Clara Nascimento",0,"F"
"Raquel da Conceição",0,"F"
"Ana Carolina Cavalcanti",0,"F"
"Luiza da Cunha",0,"F"
"Lavínia Farias",0,"F"
"Lorena Araújo",0,"F"
"Bruna da Rocha",0,"F"
"Sra. Isabella da Paz",0,"F"
"Vitória Lopes",0,"F"
"Ana Laura Azevedo",0,"F"
"Emanuella Souza",0,"F"
"Isabelly Azevedo",0,"F"
"Natália Carvalho",0,"F"
"Dra. Helena Souza",0,"F"
"Luana da Luz",0,"F"
"Valentina da Cruz",0,"F"
"Srta. Ana Sophia Barros",0,"F"
"Helena da Luz",0,"F"
"Carolina da Rocha",0,"F"
"Maria Julia Freitas",0,"F"
"Heloísa Araújo",0,"F"
"Ana Julia Rezende",0,"F"
"Joana Nascimento",0,"F"
"Maria Sales",0,"F"
"Luiza das Neves",0,"F"
"Carolina Gonçalves",0,"F"
"Srta. Isabella Teixeira",0,"F"
"Gabriela da Conceição",0,"F"
"Rebeca Teixeira",0,"F"
"Isadora Jesus",0,"F"
"Nicole Fogaça",0,"F"
"Gabrielly Ribeiro",0,"F"
"Maria Luiza da Mota",0,"F"
"Eloah Campos",0,"F"
"Dra. Evelyn Pereira",0,"F"
"Srta. Ana Clara Fernandes",0,"F"
"Elisa Dias",0,"F"
"Marina Moura",0,"F"
"Larissa da Paz",0,"F"
"Kamilly Cardoso",0,"F"
"Gabrielly Mendes",0,"F"
"Heloísa Campos",0,"F"
"Agatha Cavalcanti",0,"F"
"Stella Duarte",0,"F"
"Sophie Vieira",0,"F"
"Larissa Mendes",0,"F"
"Joana Ramos",0,"F"
"Ana Almeida",0,"F"
"Maitê Ferreira",0,"F"
"Mariane Cunha",0,"F"
"Maria Sophia da Costa",0,"F"
"Caroline Ferreira",0,"F"
"Lavínia da Cunha",0,"F"
"Clara Rodrigues",0,"F"
"Ana Julia Cardoso",0,"F"
"Carolina Sales",0,"F"
"Marcela Lima",0,"F"
"Sofia Nogueira",0,"F"
"Lara Mendes",0,"F"
"Srta. Yasmin Alves",0,"F"
"Maria Cecília Almeida",0,"F"
"Cecília Silveira",0,"F"
"Maria Eduarda Fogaça",0,"F"
"Yasmin Freitas",0,"F"
"Bárbara Silveira",0,"F"
"Stephany Barbosa",0,"F"
"Elisa Caldeira",0,"F"
"Ana Luiza Pires",0,"F"
"Mariane Vieira",0,"F"
"Srta. Juliana Alves",0,"F"
"Maria Julia Lopes",0,"F"
"Yasmin Monteiro",0,"F"
"Sra. Camila Santos",0,"F"
"Sarah da Mata",0,"F"
"Maria Alice Nunes",0,"F"
"Eduarda Sales",0,"F"
"Esther Ribeiro",0,"F"
"Emanuelly Farias",0,"F"
"Maria Julia Silveira",0,"F"
"Isis Moraes",0,"F"
"Catarina Cunha",0,"F"
"Lara Nunes",0,"F"
"Bianca Barbosa",0,"F"
"Camila Carvalho",0,"F"
"Luna Oliveira",0,"F"
"Srta. Stella Cunha",0,"F"
"Evelyn Moraes",0,"F"
"Laura Pires",0,"F"
"Larissa Campos",0,"F"
"Eduarda Rocha",0,"F"
"Sra. Giovanna Oliveira",0,"F"
"Vitória Pinto",0,"F"
"Beatriz Caldeira",0,"F"
"Lorena Ribeiro",0,"F"
"Isabelly Pinto",0,"F"
"Srta. Beatriz Carvalho",0,"F"
"Dra. Eduarda Viana",0,"F"
"Olivia Alves",0,"F"
"Sra. Ana Sophia Rodrigues",0,"F"
"Bianca da Paz",0,"F"
"Srta. Rafaela Nogueira",0,"F"
"Dra. Emanuelly Barbosa",0,"F"
"Caroline Araújo",0,"F"
"Rebeca Melo",0,"F"
"Maria Cecília Moura",0,"F"
"Maria Sophia Fernandes",0,"F"
"Isis Castro",0,"F"
"Maria Julia Castro",0,"F"
"Sra. Agatha Nunes",0,"F"
"Marcela Cardoso",0,"F"
"Heloísa Silveira",0,"F"
"Srta. Valentina Costa",0,"F"
"Maria Clara Rodrigues",0,"F"
"Joana Nascimento",0,"F"
"Olivia Santos",0,"F"
"Catarina Novaes",0,"F"
"Maria Luiza das Neves",0,"F"
"Srta. Caroline Barros",0,"F"
"Sra. Isabella Rocha",0,"F"
"Maria Alice Novaes",0,"F"
"Beatriz da Costa",0,"F"
"Lívia Novaes",0,"F"
"Srta. Ana Luiza Moreira",0,"F"
"Daniela Monteiro",0,"F"
"Maria Julia da Paz",0,"F"
"Sophie Rocha",0,"F"
"Clarice Aragão",0,"F"
"Clara Rezende",0,"F"
"Marina Barbosa",0,"F"
"Ana Sophia Moreira",0,"F"
"Srta. Kamilly Fogaça",0,"F"
"Gabriela Moreira",0,"F"
"Dra. Gabrielly da Rocha",0,"F"
"Dra. Ana Nunes",0,"F"
"Bianca Oliveira",0,"F"
"Ana Beatriz Nunes",0,"F"
"Lavínia Farias",0,"F"
"Luna Fernandes",0,"F"
"Luana da Luz",0,"F"
"Stella Correia",0,"F"
"Laura Pereira",0,"F"
"Alice Azevedo",0,"F"
"Srta. Ana Júlia Dias",0,"F"
"Bárbara Azevedo",0,"F"
"Isabel Duarte",0,"F"
"Isis Cardoso",0,"F"
"Valentina Caldeira",0,"F"
"Helena Oliveira",0,"F"
"Maria Julia Ferreira",0,"F"
"Maitê Cardoso",0,"F"
"Maitê Farias",0,"F"
"Elisa Nunes",0,"F"
"Julia Cardoso",0,"F"
"Ana Souza",0,"F"
"Pietra Pereira",0,"F"
"Maria Luiza da Rosa",0,"F"
"Sra. Maria da Rosa",0,"F"
"Laura Silveira",0,"F"
"Ana Carolina Monteiro",0,"F"
"Alexia Ferreira",0,"F"
"Srta. Ana Laura Farias",0,"F"
"Lavínia da Rosa",0,"F"
"Sofia Porto",0,"F"
"Joana Ferreira",0,"F"
"Isadora Gonçalves",0,"F"
"Ana Beatriz Pereira",0,"F"
"Sra. Vitória Costa",0,"F"
"Raquel Monteiro",0,"F"
"Isis Cunha",0,"F"
"Luna da Paz",0,"F"
"Julia Moura",0,"F"
"Nina Silveira",0,"F"
"Ana Vitória Ferreira",0,"F"
"Bianca Lopes",0,"F"
"Yasmin da Luz",0,"F"
"Ana Luiza Costela",0,"F"
"Isadora Pinto",0,"F"
"Natália Porto",0,"F"
"Maria Luiza Barros",0,"F"
"Sabrina Caldeira",0,"F"
"Agatha Peixoto",0,"F"
"Cecília Azevedo",0,"F"
"Dra. Sarah Cunha",0,"F"
"Daniela Alves",0,"F"
"Melissa Rezende",0,"F"
"Srta. Rebeca da Cruz",0,"F"
"Kamilly Correia",0,"F"
"Mirella das Neves",0,"F"
"Lara Porto",0,"F"
"Clarice Novaes",0,"F"
"Agatha Costela",0,"F"
"Sophie Azevedo",0,"F"
"Laura Lopes",0,"F"
"Ana Carolina Mendes",0,"F"
"Isabel Lopes",0,"F"
"Gabrielly Farias",0,"F"
"Bárbara Pires",0,"F"
"Valentina Campos",0,"F"
"Carolina Santos",0,"F"
"Bruna Azevedo",0,"F"
"Srta. Bianca Pinto",0,"F"
"Srta. Luiza Melo",0,"F"
"Maria Julia Silveira",0,"F"
"Stephany Lima",0,"F"
"Luana Nascimento",0,"F"
"Helena Castro",0,"F"
"Rebeca Vieira",0,"F"
"Sra. Cecília Freitas",0,"F"
"Lara Oliveira",0,"F"
"Sra. Rebeca Castro",0,"F"
"Isadora Pires",0,"F"
"Bruna Vieira",0,"F"
"Clarice Nunes",0,"F"
"Marcela Rezende",0,"F"
"Esther Castro",0,"F"
"Joana Cardoso",0,"F"
"Emanuella Porto",0,"F"
"Juliana Rocha",0,"F"
"Nicole Almeida",0,"F"
"Maria Alice Gomes",0,"F"
"Isis Cunha",0,"F"
"Cecília Silveira",0,"F"
"Srta. Lívia Mendes",0,"F"
"Maria Fernanda Dias",0,"F"
"Ana Lívia Correia",0,"F"
"Lívia Nogueira",0,"F"
